85	4930
85	4981
85	4984
85	4994
86	1219
86	1546
86	2055
86	3417
86	3575
86	3848
86	4466
86	4876
86	4966
86	4968
87	201
87	297
87	2863
87	2993
87	3290
87	3677
87	3770
87	4632
87	4844
87	4892
88	795
88	2631
88	2646
88	3024
88	3287
88	3304
88	3681
88	4215
88	4726
88	4767
89	1234
89	1249
89	2494
89	2677
89	3289
89	3469
89	3942
89	4283
89	4521
89	4556
90	661
90	1812
90	2137
90	2589
90	3158
90	3393
90	4423
90	4553
90	4608
90	4918
91	760
91	1013
91	1392
91	2528
91	2772
91	4149
91	4176
91	4273
91	4361
91	4498
92	264
92	268
92	1255
92	2974
92	3118
92	3593
92	4092
92	4865
92	4925
92	4950
93	1728
93	1986
93	2612
93	2753
93	4029
93	4661
93	4863
93	4882
93	4955
93	4991
94	414
94	527
94	2515
94	2534
94	3103
94	3388
94	4060
94	4200
94	4810
94	4901
95	16
95	347
95	1267
95	3357
95	3377
95	3460
95	4681
95	4851
95	4878
95	4906
96	1009
96	1708
96	2111
96	2466
96	3744
96	4092
96	4600
96	4718
96	4840
96	4992
97	1176
97	1403
97	1610
97	2064
97	3428
97	3845
97	4193
97	4418
97	4448
97	4989
98	881
98	1914
98	2020
98	3026
98	3448
98	3948
98	3951
98	4036
98	4823
98	4870
99	166
99	558
99	1621
99	3305
99	3905
99	4273
99	4528
99	4685
99	4705
99	4822
100	754
100	2421
100	2665
100	3157
100	3951
100	4224
100	4555
100	4584
100	4848
100	4909
101	966
101	1820
101	2530
101	3159
101	3628
101	3872
101	4061
101	4110
101	4736
101	4765
102	62
102	872
102	919
102	2716
102	2933
102	2987
102	4023
102	4556
102	4614
102	4894
103	874
103	2239
103	3002
103	3092
103	3360
103	4444
103	4534
103	4628
103	4810
103	4930
104	758
104	1767
104	2610
104	2860
104	3593
104	3738
104	3842
104	4420
104	4501
104	4508
105	285
105	942
105	1307
105	1693
105	2094
105	2607
105	2768
105	3322
105	4465
105	4597
106	869
106	2021
106	2620
106	2675
106	3036
106	3876
106	4471
106	4587
106	4919
106	4947
107	326
107	1965
107	2116
107	2541
107	2619
107	4220
107	4262
107	4309
107	4524
107	4539
108	77
108	539
108	971
108	1896
108	2971
108	3916
108	4059
108	4327
108	4591
108	4747
109	707
109	1589
109	2210
109	2729
109	3595
109	4335
109	4558
109	4713
109	4925
109	4955
110	352
110	2077
110	2865
110	3029
110	3100
110	3288
110	4551
110	4683
110	4881
110	4899
111	794
111	1248
111	1547
111	1918
111	2315
111	3308
111	3804
111	4009
111	4358
111	4576
112	53
112	3389
112	3580
112	3684
112	3999
112	4280
112	4298
112	4735
112	4765
112	4767
113	2490
113	2800
113	2948
113	3352
113	3849
113	3931
113	3977
113	4242
113	4760
113	4922
114	420
114	2063
114	2094
114	2359
114	2854
114	3055
114	3864
114	4116
114	4538
114	4636
115	502
115	1208
115	1401
115	1503
115	2332
115	2729
115	3656
115	3801
115	4266
115	4466
116	894
116	1631
116	2630
116	2724
116	3054
116	3919
116	4045
116	4681
116	4697
116	4750
117	1461
117	2500
117	3589
117	3832
117	3962
117	3988
117	4368
117	4760
117	4858
117	4895
118	645
118	889
118	1922
118	2519
118	3670
118	3862
118	4249
118	4341
118	4928
118	4997
119	455
119	938
119	2698
119	3417
119	3486
119	3873
119	4205
119	4382
119	4812
119	4993
120	267
120	1062
120	3099
120	3384
120	3900
120	4503
120	4793
120	4799
120	4837
120	4924
121	2934
121	2979
121	3048
121	3786
121	4099
121	4333
121	4465
121	4667
121	4687
121	4994
122	515
122	853
122	1687
122	2043
122	3343
122	4076
122	4169
122	4526
122	4668
122	4867
123	826
123	2624
123	2764
123	2824
123	3521
123	4143
123	4477
123	4495
123	4621
123	4852
124	435
124	601
124	1791
124	1846
124	2441
124	2976
124	3184
124	3458
124	4296
124	4862
125	842
125	1671
125	1944
125	1999
125	2024
125	2466
125	4148
125	4390
125	4530
125	4598
126	81
126	1090
126	2815
126	2958
126	2971
126	3922
126	4255
126	4585
126	4591
126	4778
127	2
127	548
127	2283
127	3750
127	4006
127	4089
127	4228
127	4403
127	4513
127	4799
128	2865
128	2898
128	2920
128	2958
128	3380
128	3587
128	4672
128	4861
128	4904
128	4981
129	461
129	482
129	489
129	639
129	2226
129	2580
129	3579
129	3984
129	4554
129	4633
130	843
130	1947
130	3821
130	3925
130	3955
130	4024
130	4181
130	4232
130	4349
130	4610
131	2502
131	2715
131	3402
131	3787
131	4257
131	4321
131	4377
131	4632
131	4826
131	4987
132	944
132	3474
132	3632
132	3703
132	4063
132	4204
132	4448
132	4524
132	4657
132	4668
133	383
133	1417
133	2381
133	2554
133	3007
133	3176
133	4133
133	4178
133	4256
133	4506
134	1104
134	1682
134	2329
134	2819
134	3192
134	3463
134	4228
134	4794
134	4825
134	4927
135	1334
135	1457
135	1748
135	2639
135	2840
135	3443
135	3690
135	4675
135	4729
135	4948
136	343
136	866
136	986
136	1264
136	1672
136	2263
136	2599
136	2916
136	4004
136	4734
137	597
137	1082
137	1803
137	3412
137	3522
137	3667
137	4274
137	4704
137	4918
137	4985
138	790
138	1043
138	1654
138	1944
138	2482
138	2991
138	3289
138	3378
138	3823
138	4939
139	374
139	1247
139	2652
139	3126
139	3885
139	4610
139	4746
139	4817
139	4833
139	4986
140	1225
140	2992
140	3413
140	3585
140	3661
140	3687
140	3820
140	4271
140	4774
140	4807
141	405
141	508
141	952
141	993
141	1500
141	2224
141	3352
141	3514
141	4017
141	4547
142	1571
142	1734
142	2032
142	2085
142	2444
142	3458
142	3941
142	4131
142	4591
142	4611
143	62
143	821
143	1957
143	2368
143	2437
143	2567
143	3819
143	3926
143	4034
143	4680
144	447
144	1709
144	2438
144	3505
144	3508
144	3755
144	4259
144	4592
144	4827
144	4891
145	1511
145	2684
145	3007
145	3122
145	3299
145	3572
145	3849
145	3871
145	4858
145	4978
146	1209
146	2035
146	2781
146	2982
146	3009
146	3114
146	3553
146	4426
146	4653
146	4926
147	488
147	1406
147	1482
147	2564
147	2729
147	3154
147	3872
147	4130
147	4541
147	4583
148	766
148	818
148	1259
148	2337
148	2348
148	2872
148	3780
148	4172
148	4702
148	4893
149	850
149	2095
149	2179
149	2995
149	3530
149	4052
149	4447
149	4483
149	4646
149	4808
150	416
150	750
150	798
150	2250
150	2606
150	2726
150	3173
150	3725
150	4109
150	4755
151	2175
151	4127
151	4131
151	4302
151	4471
151	4568
151	4582
151	4617
151	4832
151	4968
152	1425
152	1751
152	2119
152	2367
152	2971
152	3147
152	3547
152	3946
152	4338
152	4706
153	575
153	2215
153	2607
153	3380
153	3723
153	4332
153	4442
153	4585
153	4803
153	4959
154	2196
154	2855
154	4300
154	4325
154	4429
154	4696
154	4715
154	4861
154	4900
154	4971
155	83
155	223
155	443
155	2489
155	2896
155	3149
155	3762
155	3777
155	3843
155	4646
156	1380
156	2949
156	3086
156	3494
156	4021
156	4173
156	4378
156	4755
156	4790
156	4892
157	1815
157	1816
157	2362
157	2588
157	2907
157	3428
157	3772
157	4297
157	4316
157	4994
158	681
158	1048
158	1590
158	1652
158	3156
158	3635
158	4705
158	4756
158	4931
158	4994
159	451
159	1668
159	1901
159	2393
159	2647
159	3361
159	4204
159	4266
159	4850
159	4895
160	1105
160	1265
160	1703
160	1722
160	2127
160	3036
160	3128
160	3679
160	4263
160	4543
161	255
161	740
161	1134
161	1996
161	3078
161	3257
161	3670
161	4161
161	4193
161	4751
162	2471
162	2954
162	3393
162	3654
162	4064
162	4199
162	4268
162	4337
162	4643
162	4705
163	542
163	1426
163	2233
163	2670
163	2801
163	2978
163	3166
163	3709
163	4338
163	4572
164	1266
164	1471
164	1621
164	2118
164	3103
164	3260
164	4412
164	4642
164	4680
164	4829
165	1087
165	1442
165	2463
165	2946
165	3009
165	3606
165	4057
165	4334
165	4736
165	4935
166	99
166	812
166	1256
166	1854
166	3518
166	3820
166	4344
166	4473
166	4643
166	4979
167	1202
167	1407
167	1713
167	2063
167	2970
167	3047
167	3142
167	4370
167	4757
167	4890
168	284
168	1549
168	1781
168	2407
168	2833
168	3028
168	3378
168	3924
168	4146
168	4701
169	372
169	600
169	1301
169	1625
169	3290
169	3803
169	4124
169	4399
169	4516
169	4733
170	1010
170	1623
170	2142
170	2367
170	3159
170	3292
170	3534
170	4018
170	4926
170	4935
171	297
171	1688
171	2770
171	3655
171	3909
171	4330
171	4524
171	4620
171	4772
171	4815
172	887
172	1075
172	2510
172	2659
172	3251
172	3394
172	3898
172	4374
172	4590
172	4603
173	559
173	1772
173	2339
173	2540
173	3707
173	3720
173	3821
173	4252
173	4885
173	4966
174	941
174	2399
174	2814
174	3529
174	4182
174	4206
174	4222
174	4413
174	4861
174	4898
175	1879
175	2276
175	2529
175	2553
175	2962
175	2985
175	3701
175	4683
175	4780
175	4802
176	1967
176	2714
176	3344
176	4067
176	4126
176	4377
176	4499
176	4635
176	4812
176	4993
177	289
177	1455
177	1568
177	3557
177	3617
177	3624
177	3983
177	4518
177	4521
177	4896
178	1116
178	1822
178	3589
178	4066
178	4075
178	4227
178	4638
178	4739
178	4751
178	4773
179	58
179	508
179	576
179	1157
179	2622
179	3291
179	3488
179	3557
179	4353
179	4861
180	3091
180	3616
180	3899
180	4333
180	4443
180	4588
180	4766
180	4784
180	4886
180	4960
181	316
181	1071
181	3319
181	3669
181	3721
181	3741
181	4211
181	4220
181	4354
181	4373
182	620
182	886
182	1933
182	2492
182	3090
182	3432
182	3732
182	4224
182	4744
182	4982
183	996
183	1230
183	3650
183	3748
183	3885
183	3953
183	4116
183	4175
183	4370
183	4817
184	3121
184	3184
184	3187
184	3987
184	4010
184	4120
184	4152
184	4796
184	4801
184	4845
185	1980
185	2914
185	3253
185	3297
185	3652
185	3973
185	4049
185	4580
185	4897
185	4907
186	1339
186	1930
186	2733
186	3016
186	3049
186	3189
186	3522
186	3599
186	3932
186	4343
187	1173
187	1270
187	1731
187	2372
187	3390
187	3704
187	3786
187	4029
187	4166
187	4667
188	2854
188	3070
188	3089
188	3608
188	3650
188	3885
188	4370
188	4755
188	4862
188	4986
189	1411
189	2730
189	2922
189	3312
189	3589
189	4447
189	4560
189	4601
189	4741
189	4916
190	14
190	366
190	810
190	1904
190	2583
190	3549
190	4143
190	4310
190	4406
190	4945
191	2563
191	2971
191	3043
191	3324
191	3561
191	3791
191	3938
191	4347
191	4438
191	4544
192	45
192	1252
192	1868
192	2196
192	3052
192	3088
192	3920
192	4012
192	4414
192	4774
193	1
193	275
193	1329
193	2042
193	2390
193	3403
193	4386
193	4593
193	4719
193	4773
194	849
194	898
194	1840
194	2202
194	3056
194	3833
194	4029
194	4351
194	4533
194	4730
195	617
195	1275
195	2125
195	2624
195	3785
195	3913
195	4262
195	4342
195	4565
195	4595
196	3
196	466
196	1317
196	2268
196	2972
196	3008
196	3720
196	4467
196	4611
196	4624
197	901
197	1264
197	1673
197	1763
197	1926
197	2371
197	2766
197	4064
197	4617
197	4693
198	323
198	382
198	400
198	1091
198	2140
198	2889
198	4055
198	4302
198	4479
198	4969
199	1340
199	1861
199	3053
199	3096
199	3224
199	3632
199	3818
199	3964
199	4827
199	4846
200	412
200	471
200	1784
200	2909
200	3859
200	3891
200	3930
200	4112
200	4545
200	4936
201	87
201	2240
201	3155
201	3366
201	3583
201	4336
201	4461
201	4494
201	4564
201	4936
202	1793
202	2949
202	3829
202	3900
202	4140
202	4177
202	4284
202	4340
202	4503
202	4633
203	1258
203	2499
203	2808
203	3046
203	3474
203	3575
203	3643
203	3657
203	3987
203	4728
204	373
204	568
204	632
204	3489
204	3709
204	4492
204	4726
204	4743
204	4853
204	4920
205	2062
205	3348
205	3992
205	4128
205	4251
205	4509
205	4549
205	4575
205	4688
205	4788
206	35
206	629
206	3953
206	3978
206	4464
206	4575
206	4611
206	4752
206	4808
206	4960
207	723
207	1099
207	1450
207	1571
207	2618
207	3253
207	4584
207	4647
207	4773
207	4897
208	2244
208	2918
208	3380
208	3459
208	3967
208	4185
208	4371
208	4467
208	4493
208	4624
209	346
209	646
209	2227
209	2756
209	3039
209	3221
209	3283
209	4035
209	4131
209	4988
210	2643
210	2766
210	2835
210	2937
210	4194
210	4453
210	4739
210	4829
210	4959
210	4993
211	1440
211	1832
211	2482
211	3127
211	3186
211	3494
211	3671
211	3769
211	4187
211	4877
212	782
212	1253
212	1742
212	1789
212	2895
212	3516
212	4351
212	4441
212	4677
212	4942
213	222
213	927
213	1047
213	1580
213	1691
213	1953
213	2268
213	2823
213	4106
213	4963
214	298
214	2584
214	2609
214	3284
214	3416
214	3797
214	4395
214	4714
214	4831
214	4977
215	350
215	605
215	725
215	1871
215	1963
215	2186
215	3189
215	3201
215	3543
215	4812
216	1581
216	1758
216	1833
216	3530
216	3657
216	3718
216	4554
216	4597
216	4797
216	4893
217	570
217	810
217	828
217	1308
217	1419
217	1973
217	4747
217	4754
217	4801
217	4881
218	1753
218	2508
218	2580
218	2779
218	3105
218	4171
218	4374
218	4454
218	4633
218	4669
219	1610
219	2013
219	2420
219	2930
219	3442
219	4466
219	4511
219	4700
219	4722
219	4890
220	870
220	1430
220	2616
220	3429
220	4177
220	4217
220	4236
220	4374
220	4884
220	4909
221	517
221	521
221	797
221	2349
221	3438
221	4170
221	4401
221	4711
221	4825
221	4900
222	25
222	213
222	829
222	1135
222	2305
222	2378
222	4094
222	4384
222	4450
222	4795
223	155
223	289
223	3080
223	3437
223	3454
223	3576
223	3647
223	3789
223	4781
223	4810
224	271
224	750
224	1753
224	2324
224	2458
224	3203
224	3278
224	3881
224	4009
224	4546
225	609
225	2066
225	2116
225	3065
225	3616
225	3701
225	4569
225	4692
225	4702
225	4857
226	1899
226	2149
226	2271
226	3679
226	3869
226	4545
226	4575
226	4799
226	4827
226	4952
227	298
227	730
227	1416
227	2226
227	2660
227	3571
227	3574
227	4000
227	4349
227	4571
228	453
228	1639
228	2550
228	2614
228	2679
228	3379
228	3795
228	3934
228	4420
228	4555
229	68
229	340
229	758
229	1791
229	2441
229	3012
229	3842
229	4068
229	4418
229	4659
230	242
230	770
230	1070
230	3376
230	3402
230	3554
230	4029
230	4091
230	4761
230	4908
231	773
231	1077
231	1089
231	1188
231	2509
231	2554
231	3199
231	3390
231	4474
231	4818
232	722
232	1093
232	2466
232	2895
232	3569
232	4005
232	4314
232	4410
232	4433
232	4822
233	1112
233	1483
233	2294
233	3385
233	3556
233	3801
233	4624
233	4659
233	4780
233	4789
234	1527
234	1747
234	2039
234	3522
234	3952
234	4347
234	4557
234	4692
234	4777
234	4899
235	359
235	733
235	1290
235	1417
235	2849
235	3067
235	4212
235	4417
235	4448
235	4860
236	1214
236	1937
236	2183
236	2494
236	2838
236	3534
236	3702
236	3839
236	4456
236	4999
237	1152
237	1588
237	2167
237	3329
237	3699
237	3865
237	3887
237	4544
237	4679
237	4997
238	645
238	1688
238	3371
238	3995
238	3998
238	4246
238	4497
238	4695
238	4958
238	4972
239	610
239	1533
239	1896
239	2832
239	3962
239	4278
239	4347
239	4777
239	4786
239	4838
240	507
240	1124
240	1293
240	1978
240	3483
240	3724
240	3914
240	4003
240	4020
240	4126
241	1118
241	1654
241	2190
241	2855
241	3705
241	3987
241	4664
241	4715
241	4878
241	4900
242	230
242	522
242	2118
242	3114
242	3252
242	3282
242	4013
242	4444
242	4898
242	4965
243	781
243	1960
243	2354
243	3299
243	3468
243	3881
243	4219
243	4739
243	4846
243	4993
244	504
244	1317
244	2017
244	2777
244	3530
244	3662
244	4004
244	4396
244	4505
244	4866
245	1055
245	1316
245	1622
245	2005
245	2035
245	2270
245	4623
245	4675
245	4729
245	4908
246	1957
246	1977
246	2910
246	3032
246	3138
246	3726
246	3857
246	4105
246	4595
246	4642
247	684
247	1328
247	1443
247	2061
247	2645
247	3090
247	4147
247	4266
247	4342
247	4565
248	402
248	1010
248	1826
248	2219
248	2683
248	2737
248	3146
248	4814
248	4837
248	4940
249	1537
249	2941
249	3112
249	3489
249	3747
249	3855
249	3963
249	3976
249	4820
249	4890
250	1068
250	1938
250	2624
250	2633
250	3812
250	4139
250	4320
250	4362
250	4599
250	4841
251	1735
251	1919
251	1972
251	2905
251	2959
251	3202
251	3571
251	4286
251	4455
251	4496
252	830
252	2165
252	2261
252	2804
252	3284
252	4496
252	4794
252	4891
252	4948
252	4977
253	446
253	1459
253	3194
253	3356
253	3455
253	3810
253	4349
253	4389
253	4646
253	4743
254	376
254	2779
254	3043
254	3248
254	3632
254	3643
254	3697
254	3783
254	3896
254	4799
255	161
255	1288
255	1376
255	2291
255	2391
255	4276
255	4324
255	4614
255	4816
255	4972
256	1234
256	1268
256	1549
256	2640
256	2930
256	3015
256	4035
256	4067
256	4521
256	4586
257	530
257	1084
257	1744
257	2667
257	3737
257	4284
257	4707
257	4719
257	4935
257	4970
258	705
258	2178
258	2978
258	4097
258	4176
258	4360
258	4638
258	4693
258	4696
258	4888
259	564
259	1241
259	2151
259	2475
259	3786
259	3847
259	4284
259	4428
259	4621
259	4780
260	616
260	1046
260	1509
260	2529
260	3480
260	3695
260	3905
260	3967
260	4087
260	4645
261	549
261	1353
261	2709
261	3526
261	3541
261	3781
261	4249
261	4359
261	4815
261	4996
262	1033
262	1381
262	1671
262	1867
262	1882
262	3101
262	4303
262	4474
262	4744
262	4910
263	1043
263	1259
263	1716
263	1805
263	2591
263	3718
263	4443
263	4690
263	4711
263	4713
264	92
264	1329
264	2702
264	2771
264	2878
264	2967
264	3727
264	3848
264	4721
264	4842
265	1264
265	2162
265	2821
265	2902
265	3799
265	4182
265	4220
265	4540
265	4547
265	4651
266	605
266	1442
266	1482
266	2925
266	3569
266	3613
266	4275
266	4410
266	4544
266	4767
267	120
267	820
267	1017
267	1738
267	1796
267	1825
267	2441
267	2966
267	3099
267	4858
268	92
268	2263
268	2410
268	3065
268	3831
268	4085
268	4149
268	4205
268	4517
268	4520
269	1447
269	1579
269	2479
269	2590
269	2640
269	3496
269	3886
269	4303
269	4493
269	4634
270	1698
270	3009
270	3274
270	3468
270	3803
270	3899
270	4400
270	4519
270	4791
270	4956
271	224
271	386
271	573
271	806
271	1151
271	2224
271	2315
271	3105
271	3614
271	4848
272	1781
272	2124
272	3468
272	3561
272	3924
272	3942
272	3949
272	4148
272	4233
272	4518
273	1266
273	3121
273	3326
273	3695
273	3846
273	4681
273	4696
273	4856
273	4966
273	4975
274	893
274	2612
274	3208
274	3309
274	3405
274	3944
274	4254
274	4300
274	4608
274	4929
275	193
275	1328
275	2468
275	2960
275	3472
275	3686
275	3891
275	3995
275	4628
275	4925
276	465
276	1534
276	1902
276	2415
276	3281
276	3764
276	3971
276	4302
276	4393
276	4631
277	881
277	1463
277	1972
277	2426
277	2800
277	2899
277	3807
277	3834
277	4395
277	4401
278	373
278	1539
278	2151
278	2328
278	3694
278	4183
278	4746
278	4868
278	4874
278	4991
279	801
279	1112
279	1419
279	2469
279	3864
279	4082
279	4185
279	4401
279	4428
279	4847
280	1747
280	1954
280	2232
280	3668
280	3677
280	4461
280	4558
280	4647
280	4649
280	4907
281	795
281	1920
281	2965
281	3426
281	3942
281	3979
281	4419
281	4757
281	4853
281	4873
282	412
282	1046
282	2015
282	2205
282	2785
282	3709
282	3850
282	3956
282	4271
282	4336
283	458
283	853
283	1519
283	3840
283	4023
283	4100
283	4194
283	4517
283	4537
283	4894
284	168
284	2384
284	2478
284	3396
284	3834
284	3916
284	4790
284	4839
284	4874
284	4977
285	105
285	496
285	561
285	1945
285	2982
285	3834
285	3855
285	3976
285	4325
285	4820
286	1713
286	2216
286	2301
286	2953
286	3771
286	3926
286	4241
286	4539
286	4691
286	4932
287	1141
